date	county	state	fips	cases	deaths
3/21/2020	Charlevoix	Michigan	26029	1	0
3/22/2020	Charlevoix	Michigan	26029	2	0
3/23/2020	Charlevoix	Michigan	26029	2	0
3/24/2020	Charlevoix	Michigan	26029	3	0
3/25/2020	Charlevoix	Michigan	26029	4	0
3/26/2020	Charlevoix	Michigan	26029	4	0
3/27/2020	Charlevoix	Michigan	26029	4	0
3/28/2020	Charlevoix	Michigan	26029	4	0
3/29/2020	Charlevoix	Michigan	26029	4	0
3/30/2020	Charlevoix	Michigan	26029	4	0
3/31/2020	Charlevoix	Michigan	26029	4	0
4/1/2020	Charlevoix	Michigan	26029	4	0
4/2/2020	Charlevoix	Michigan	26029	5	0
4/3/2020	Charlevoix	Michigan	26029	5	0
4/4/2020	Charlevoix	Michigan	26029	7	0
4/5/2020	Charlevoix	Michigan	26029	7	0
4/6/2020	Charlevoix	Michigan	26029	8	0
4/7/2020	Charlevoix	Michigan	26029	8	0
4/8/2020	Charlevoix	Michigan	26029	8	0
4/9/2020	Charlevoix	Michigan	26029	9	0
4/10/2020	Charlevoix	Michigan	26029	10	0
4/11/2020	Charlevoix	Michigan	26029	11	0
4/12/2020	Charlevoix	Michigan	26029	11	0
4/13/2020	Charlevoix	Michigan	26029	11	1
4/14/2020	Charlevoix	Michigan	26029	11	1
4/15/2020	Charlevoix	Michigan	26029	11	1
4/16/2020	Charlevoix	Michigan	26029	11	1
4/17/2020	Charlevoix	Michigan	26029	11	1
4/18/2020	Charlevoix	Michigan	26029	12	1
4/19/2020	Charlevoix	Michigan	26029	12	1
4/20/2020	Charlevoix	Michigan	26029	12	1
4/21/2020	Charlevoix	Michigan	26029	12	1
4/22/2020	Charlevoix	Michigan	26029	12	1
4/23/2020	Charlevoix	Michigan	26029	13	1
4/24/2020	Charlevoix	Michigan	26029	13	1
4/25/2020	Charlevoix	Michigan	26029	13	1
4/26/2020	Charlevoix	Michigan	26029	13	1
4/27/2020	Charlevoix	Michigan	26029	13	1
4/28/2020	Charlevoix	Michigan	26029	13	1
4/29/2020	Charlevoix	Michigan	26029	13	1
4/30/2020	Charlevoix	Michigan	26029	13	1
5/1/2020	Charlevoix	Michigan	26029	13	1
5/2/2020	Charlevoix	Michigan	26029	13	1
5/3/2020	Charlevoix	Michigan	26029	13	1
5/4/2020	Charlevoix	Michigan	26029	13	1
5/5/2020	Charlevoix	Michigan	26029	13	1
5/6/2020	Charlevoix	Michigan	26029	14	1
5/7/2020	Charlevoix	Michigan	26029	13	1
5/8/2020	Charlevoix	Michigan	26029	13	1
5/9/2020	Charlevoix	Michigan	26029	13	1
5/10/2020	Charlevoix	Michigan	26029	13	1
5/11/2020	Charlevoix	Michigan	26029	13	1
5/12/2020	Charlevoix	Michigan	26029	13	1
5/13/2020	Charlevoix	Michigan	26029	13	1
5/14/2020	Charlevoix	Michigan	26029	13	1
5/15/2020	Charlevoix	Michigan	26029	13	1
5/16/2020	Charlevoix	Michigan	26029	14	1
5/17/2020	Charlevoix	Michigan	26029	14	1
5/18/2020	Charlevoix	Michigan	26029	14	1
5/19/2020	Charlevoix	Michigan	26029	14	1
5/20/2020	Charlevoix	Michigan	26029	14	1
5/21/2020	Charlevoix	Michigan	26029	14	1
5/22/2020	Charlevoix	Michigan	26029	14	1
5/23/2020	Charlevoix	Michigan	26029	14	1
5/24/2020	Charlevoix	Michigan	26029	14	1
5/25/2020	Charlevoix	Michigan	26029	15	1
5/26/2020	Charlevoix	Michigan	26029	15	1
5/27/2020	Charlevoix	Michigan	26029	15	1
5/28/2020	Charlevoix	Michigan	26029	15	1
5/29/2020	Charlevoix	Michigan	26029	15	1
5/30/2020	Charlevoix	Michigan	26029	15	1
5/31/2020	Charlevoix	Michigan	26029	15	1
6/1/2020	Charlevoix	Michigan	26029	21	1
6/2/2020	Charlevoix	Michigan	26029	21	1
6/3/2020	Charlevoix	Michigan	26029	21	1
6/4/2020	Charlevoix	Michigan	26029	21	1
6/5/2020	Charlevoix	Michigan	26029	21	1
6/6/2020	Charlevoix	Michigan	26029	21	1
6/7/2020	Charlevoix	Michigan	26029	22	1
6/8/2020	Charlevoix	Michigan	26029	22	1
6/9/2020	Charlevoix	Michigan	26029	22	1
6/10/2020	Charlevoix	Michigan	26029	22	1
6/11/2020	Charlevoix	Michigan	26029	22	1
6/12/2020	Charlevoix	Michigan	26029	23	2
6/13/2020	Charlevoix	Michigan	26029	23	2
6/14/2020	Charlevoix	Michigan	26029	23	2
6/15/2020	Charlevoix	Michigan	26029	25	2
6/16/2020	Charlevoix	Michigan	26029	25	2
6/17/2020	Charlevoix	Michigan	26029	25	2
6/18/2020	Charlevoix	Michigan	26029	25	2
6/19/2020	Charlevoix	Michigan	26029	25	2
6/20/2020	Charlevoix	Michigan	26029	25	2
6/21/2020	Charlevoix	Michigan	26029	25	2
6/22/2020	Charlevoix	Michigan	26029	25	2
6/23/2020	Charlevoix	Michigan	26029	25	2
6/24/2020	Charlevoix	Michigan	26029	25	2
6/25/2020	Charlevoix	Michigan	26029	29	2
6/26/2020	Charlevoix	Michigan	26029	29	2
6/27/2020	Charlevoix	Michigan	26029	29	2
6/28/2020	Charlevoix	Michigan	26029	29	2
6/29/2020	Charlevoix	Michigan	26029	29	2
6/30/2020	Charlevoix	Michigan	26029	30	2
7/1/2020	Charlevoix	Michigan	26029	30	2
7/2/2020	Charlevoix	Michigan	26029	30	2
7/3/2020	Charlevoix	Michigan	26029	30	2
7/4/2020	Charlevoix	Michigan	26029	30	2
7/5/2020	Charlevoix	Michigan	26029	30	2
7/6/2020	Charlevoix	Michigan	26029	33	2
7/7/2020	Charlevoix	Michigan	26029	33	2
7/8/2020	Charlevoix	Michigan	26029	33	2
3/29/2020	Cheboygan	Michigan	26031	1	0
3/30/2020	Cheboygan	Michigan	26031	1	0
3/31/2020	Cheboygan	Michigan	26031	1	0
4/1/2020	Cheboygan	Michigan	26031	2	0
4/2/2020	Cheboygan	Michigan	26031	3	0
4/3/2020	Cheboygan	Michigan	26031	6	0
4/4/2020	Cheboygan	Michigan	26031	7	1
4/5/2020	Cheboygan	Michigan	26031	8	1
4/6/2020	Cheboygan	Michigan	26031	8	1
4/7/2020	Cheboygan	Michigan	26031	10	1
4/8/2020	Cheboygan	Michigan	26031	10	1
4/9/2020	Cheboygan	Michigan	26031	10	1
4/10/2020	Cheboygan	Michigan	26031	10	1
4/11/2020	Cheboygan	Michigan	26031	11	1
4/12/2020	Cheboygan	Michigan	26031	10	1
4/13/2020	Cheboygan	Michigan	26031	12	1
4/14/2020	Cheboygan	Michigan	26031	12	1
4/15/2020	Cheboygan	Michigan	26031	12	1
4/16/2020	Cheboygan	Michigan	26031	12	1
4/17/2020	Cheboygan	Michigan	26031	12	1
4/18/2020	Cheboygan	Michigan	26031	14	1
4/19/2020	Cheboygan	Michigan	26031	14	1
4/20/2020	Cheboygan	Michigan	26031	14	1
4/21/2020	Cheboygan	Michigan	26031	14	1
4/22/2020	Cheboygan	Michigan	26031	14	1
4/23/2020	Cheboygan	Michigan	26031	14	1
4/24/2020	Cheboygan	Michigan	26031	15	1
4/25/2020	Cheboygan	Michigan	26031	17	1
4/26/2020	Cheboygan	Michigan	26031	17	1
4/27/2020	Cheboygan	Michigan	26031	17	1
4/28/2020	Cheboygan	Michigan	26031	17	1
4/29/2020	Cheboygan	Michigan	26031	17	1
4/30/2020	Cheboygan	Michigan	26031	19	1
5/1/2020	Cheboygan	Michigan	26031	19	1
5/2/2020	Cheboygan	Michigan	26031	19	1
5/3/2020	Cheboygan	Michigan	26031	19	1
5/4/2020	Cheboygan	Michigan	26031	19	1
5/5/2020	Cheboygan	Michigan	26031	19	1
5/6/2020	Cheboygan	Michigan	26031	19	1
5/7/2020	Cheboygan	Michigan	26031	19	1
5/8/2020	Cheboygan	Michigan	26031	19	1
5/9/2020	Cheboygan	Michigan	26031	19	1
5/10/2020	Cheboygan	Michigan	26031	19	1
5/11/2020	Cheboygan	Michigan	26031	19	1
5/12/2020	Cheboygan	Michigan	26031	19	1
5/13/2020	Cheboygan	Michigan	26031	19	1
5/14/2020	Cheboygan	Michigan	26031	19	1
5/15/2020	Cheboygan	Michigan	26031	19	1
5/16/2020	Cheboygan	Michigan	26031	19	1
5/17/2020	Cheboygan	Michigan	26031	19	1
5/18/2020	Cheboygan	Michigan	26031	19	1
5/19/2020	Cheboygan	Michigan	26031	19	1
5/20/2020	Cheboygan	Michigan	26031	21	1
5/21/2020	Cheboygan	Michigan	26031	21	1
5/22/2020	Cheboygan	Michigan	26031	21	1
5/23/2020	Cheboygan	Michigan	26031	21	1
5/24/2020	Cheboygan	Michigan	26031	21	1
5/25/2020	Cheboygan	Michigan	26031	21	1
5/26/2020	Cheboygan	Michigan	26031	21	1
5/27/2020	Cheboygan	Michigan	26031	21	1
5/28/2020	Cheboygan	Michigan	26031	21	1
5/29/2020	Cheboygan	Michigan	26031	21	1
5/30/2020	Cheboygan	Michigan	26031	21	1
5/31/2020	Cheboygan	Michigan	26031	21	1
6/1/2020	Cheboygan	Michigan	26031	26	1
6/2/2020	Cheboygan	Michigan	26031	26	1
6/3/2020	Cheboygan	Michigan	26031	26	1
6/4/2020	Cheboygan	Michigan	26031	26	1
6/5/2020	Cheboygan	Michigan	26031	26	1
6/6/2020	Cheboygan	Michigan	26031	26	1
6/7/2020	Cheboygan	Michigan	26031	26	1
6/8/2020	Cheboygan	Michigan	26031	26	1
6/9/2020	Cheboygan	Michigan	26031	26	1
6/10/2020	Cheboygan	Michigan	26031	26	1
6/11/2020	Cheboygan	Michigan	26031	26	1
6/12/2020	Cheboygan	Michigan	26031	26	1
6/13/2020	Cheboygan	Michigan	26031	26	1
6/14/2020	Cheboygan	Michigan	26031	26	1
6/15/2020	Cheboygan	Michigan	26031	26	1
6/16/2020	Cheboygan	Michigan	26031	26	1
6/17/2020	Cheboygan	Michigan	26031	26	1
6/18/2020	Cheboygan	Michigan	26031	26	2
6/19/2020	Cheboygan	Michigan	26031	26	2
6/20/2020	Cheboygan	Michigan	26031	26	2
6/21/2020	Cheboygan	Michigan	26031	26	2
6/22/2020	Cheboygan	Michigan	26031	26	2
6/23/2020	Cheboygan	Michigan	26031	26	2
6/24/2020	Cheboygan	Michigan	26031	26	2
6/25/2020	Cheboygan	Michigan	26031	27	2
6/26/2020	Cheboygan	Michigan	26031	27	2
6/27/2020	Cheboygan	Michigan	26031	28	2
6/28/2020	Cheboygan	Michigan	26031	27	2
6/29/2020	Cheboygan	Michigan	26031	27	2
6/30/2020	Cheboygan	Michigan	26031	27	2
7/1/2020	Cheboygan	Michigan	26031	27	2
7/2/2020	Cheboygan	Michigan	26031	27	2
7/3/2020	Cheboygan	Michigan	26031	27	2
7/4/2020	Cheboygan	Michigan	26031	27	2
7/5/2020	Cheboygan	Michigan	26031	27	2
7/6/2020	Cheboygan	Michigan	26031	28	2
7/7/2020	Cheboygan	Michigan	26031	28	2
7/8/2020	Cheboygan	Michigan	26031	27	2
3/23/2020	Chippewa	Michigan	26033	1	0
3/24/2020	Chippewa	Michigan	26033	1	0
3/25/2020	Chippewa	Michigan	26033	1	0
3/26/2020	Chippewa	Michigan	26033	1	0
3/27/2020	Chippewa	Michigan	26033	1	0
3/28/2020	Chippewa	Michigan	26033	1	0
3/29/2020	Chippewa	Michigan	26033	1	0
3/30/2020	Chippewa	Michigan	26033	1	0
3/31/2020	Chippewa	Michigan	26033	1	0
4/1/2020	Chippewa	Michigan	26033	1	0
4/2/2020	Chippewa	Michigan	26033	1	0
4/3/2020	Chippewa	Michigan	26033	1	0
4/4/2020	Chippewa	Michigan	26033	1	0
4/5/2020	Chippewa	Michigan	26033	2	0
4/6/2020	Chippewa	Michigan	26033	1	0
4/7/2020	Chippewa	Michigan	26033	1	0
4/8/2020	Chippewa	Michigan	26033	1	0
4/9/2020	Chippewa	Michigan	26033	1	0
4/10/2020	Chippewa	Michigan	26033	1	1
4/11/2020	Chippewa	Michigan	26033	1	1
4/12/2020	Chippewa	Michigan	26033	1	1
4/13/2020	Chippewa	Michigan	26033	1	1
4/14/2020	Chippewa	Michigan	26033	1	1
4/15/2020	Chippewa	Michigan	26033	1	1
4/16/2020	Chippewa	Michigan	26033	1	1
4/17/2020	Chippewa	Michigan	26033	1	1
4/18/2020	Chippewa	Michigan	26033	1	0
4/19/2020	Chippewa	Michigan	26033	1	0
4/20/2020	Chippewa	Michigan	26033	3	0
4/21/2020	Chippewa	Michigan	26033	2	0
4/22/2020	Chippewa	Michigan	26033	2	0
4/23/2020	Chippewa	Michigan	26033	2	0
4/24/2020	Chippewa	Michigan	26033	3	0
4/25/2020	Chippewa	Michigan	26033	3	0
4/26/2020	Chippewa	Michigan	26033	3	0
4/27/2020	Chippewa	Michigan	26033	3	0
4/28/2020	Chippewa	Michigan	26033	3	0
4/29/2020	Chippewa	Michigan	26033	3	0
4/30/2020	Chippewa	Michigan	26033	3	0
5/1/2020	Chippewa	Michigan	26033	3	0
5/2/2020	Chippewa	Michigan	26033	3	0
5/3/2020	Chippewa	Michigan	26033	3	0
5/4/2020	Chippewa	Michigan	26033	3	0
5/5/2020	Chippewa	Michigan	26033	3	0
5/6/2020	Chippewa	Michigan	26033	3	0
5/7/2020	Chippewa	Michigan	26033	3	0
5/8/2020	Chippewa	Michigan	26033	3	0
5/9/2020	Chippewa	Michigan	26033	3	0
5/10/2020	Chippewa	Michigan	26033	3	0
5/11/2020	Chippewa	Michigan	26033	3	0
5/12/2020	Chippewa	Michigan	26033	3	0
5/13/2020	Chippewa	Michigan	26033	3	0
5/14/2020	Chippewa	Michigan	26033	3	0
5/15/2020	Chippewa	Michigan	26033	3	0
5/16/2020	Chippewa	Michigan	26033	4	0
5/17/2020	Chippewa	Michigan	26033	3	0
5/18/2020	Chippewa	Michigan	26033	3	0
5/19/2020	Chippewa	Michigan	26033	3	0
5/20/2020	Chippewa	Michigan	26033	3	0
5/21/2020	Chippewa	Michigan	26033	3	0
5/22/2020	Chippewa	Michigan	26033	3	0
5/23/2020	Chippewa	Michigan	26033	3	0
5/24/2020	Chippewa	Michigan	26033	3	0
5/25/2020	Chippewa	Michigan	26033	3	0
5/26/2020	Chippewa	Michigan	26033	3	0
5/27/2020	Chippewa	Michigan	26033	3	0
5/28/2020	Chippewa	Michigan	26033	3	0
5/29/2020	Chippewa	Michigan	26033	3	0
5/30/2020	Chippewa	Michigan	26033	3	0
5/31/2020	Chippewa	Michigan	26033	3	0
6/1/2020	Chippewa	Michigan	26033	4	0
6/2/2020	Chippewa	Michigan	26033	4	0
6/3/2020	Chippewa	Michigan	26033	4	0
6/4/2020	Chippewa	Michigan	26033	4	0
6/5/2020	Chippewa	Michigan	26033	4	0
6/6/2020	Chippewa	Michigan	26033	4	0
6/7/2020	Chippewa	Michigan	26033	4	0
6/8/2020	Chippewa	Michigan	26033	4	0
6/9/2020	Chippewa	Michigan	26033	4	0
6/10/2020	Chippewa	Michigan	26033	4	0
6/11/2020	Chippewa	Michigan	26033	4	0
6/12/2020	Chippewa	Michigan	26033	4	0
6/13/2020	Chippewa	Michigan	26033	4	0
6/14/2020	Chippewa	Michigan	26033	4	0
6/15/2020	Chippewa	Michigan	26033	4	0
6/16/2020	Chippewa	Michigan	26033	5	0
6/17/2020	Chippewa	Michigan	26033	5	0
6/18/2020	Chippewa	Michigan	26033	4	0
6/19/2020	Chippewa	Michigan	26033	4	0
6/20/2020	Chippewa	Michigan	26033	4	0
6/21/2020	Chippewa	Michigan	26033	4	0
6/22/2020	Chippewa	Michigan	26033	4	0
6/23/2020	Chippewa	Michigan	26033	4	0
6/24/2020	Chippewa	Michigan	26033	4	0
6/25/2020	Chippewa	Michigan	26033	4	0
6/26/2020	Chippewa	Michigan	26033	4	0
6/27/2020	Chippewa	Michigan	26033	4	0
6/28/2020	Chippewa	Michigan	26033	6	0
6/29/2020	Chippewa	Michigan	26033	6	0
6/30/2020	Chippewa	Michigan	26033	11	0
7/1/2020	Chippewa	Michigan	26033	12	0
7/2/2020	Chippewa	Michigan	26033	12	0
7/3/2020	Chippewa	Michigan	26033	13	0
7/4/2020	Chippewa	Michigan	26033	13	0
7/5/2020	Chippewa	Michigan	26033	14	0
7/6/2020	Chippewa	Michigan	26033	14	0
7/7/2020	Chippewa	Michigan	26033	15	0
7/8/2020	Chippewa	Michigan	26033	15	0
3/21/2020	Clare	Michigan	26035	1	0
3/22/2020	Clare	Michigan	26035	1	0
3/23/2020	Clare	Michigan	26035	1	0
3/24/2020	Clare	Michigan	26035	1	0
3/25/2020	Clare	Michigan	26035	1	0
3/26/2020	Clare	Michigan	26035	1	0
3/27/2020	Clare	Michigan	26035	1	0
3/28/2020	Clare	Michigan	26035	1	0
3/29/2020	Clare	Michigan	26035	1	0
3/30/2020	Clare	Michigan	26035	1	0
3/31/2020	Clare	Michigan	26035	1	0
4/1/2020	Clare	Michigan	26035	1	0
4/2/2020	Clare	Michigan	26035	1	0
4/3/2020	Clare	Michigan	26035	2	0
4/4/2020	Clare	Michigan	26035	2	0
4/5/2020	Clare	Michigan	26035	1	0
4/6/2020	Clare	Michigan	26035	3	0
4/7/2020	Clare	Michigan	26035	3	0
4/8/2020	Clare	Michigan	26035	3	0
4/9/2020	Clare	Michigan	26035	3	0
4/10/2020	Clare	Michigan	26035	3	1
4/11/2020	Clare	Michigan	26035	4	1
4/12/2020	Clare	Michigan	26035	4	1
4/13/2020	Clare	Michigan	26035	4	1
4/14/2020	Clare	Michigan	26035	4	1
4/15/2020	Clare	Michigan	26035	5	1
4/16/2020	Clare	Michigan	26035	7	1
4/17/2020	Clare	Michigan	26035	7	1
4/18/2020	Clare	Michigan	26035	8	1
4/19/2020	Clare	Michigan	26035	8	1
4/20/2020	Clare	Michigan	26035	9	1
4/21/2020	Clare	Michigan	26035	9	1
4/22/2020	Clare	Michigan	26035	10	1
4/23/2020	Clare	Michigan	26035	10	1
4/24/2020	Clare	Michigan	26035	10	1
4/25/2020	Clare	Michigan	26035	10	1
4/26/2020	Clare	Michigan	26035	10	1
4/27/2020	Clare	Michigan	26035	11	1
4/28/2020	Clare	Michigan	26035	11	1
4/29/2020	Clare	Michigan	26035	11	1
4/30/2020	Clare	Michigan	26035	11	1
5/1/2020	Clare	Michigan	26035	11	1
5/2/2020	Clare	Michigan	26035	11	1
5/3/2020	Clare	Michigan	26035	11	1
5/4/2020	Clare	Michigan	26035	11	2
5/5/2020	Clare	Michigan	26035	11	2
5/6/2020	Clare	Michigan	26035	12	2
5/7/2020	Clare	Michigan	26035	12	2
5/8/2020	Clare	Michigan	26035	12	2
5/9/2020	Clare	Michigan	26035	12	2
5/10/2020	Clare	Michigan	26035	12	2
5/11/2020	Clare	Michigan	26035	12	2
5/12/2020	Clare	Michigan	26035	12	2
5/13/2020	Clare	Michigan	26035	12	2
5/14/2020	Clare	Michigan	26035	14	2
5/15/2020	Clare	Michigan	26035	14	2
5/16/2020	Clare	Michigan	26035	14	2
5/17/2020	Clare	Michigan	26035	14	2
5/18/2020	Clare	Michigan	26035	15	2
5/19/2020	Clare	Michigan	26035	15	2
5/20/2020	Clare	Michigan	26035	17	2
5/21/2020	Clare	Michigan	26035	16	2
5/22/2020	Clare	Michigan	26035	17	2
5/23/2020	Clare	Michigan	26035	17	2
5/24/2020	Clare	Michigan	26035	17	2
5/25/2020	Clare	Michigan	26035	17	2
5/26/2020	Clare	Michigan	26035	17	2
5/27/2020	Clare	Michigan	26035	17	2
5/28/2020	Clare	Michigan	26035	18	2
5/29/2020	Clare	Michigan	26035	18	2
5/30/2020	Clare	Michigan	26035	18	2
5/31/2020	Clare	Michigan	26035	19	2
6/1/2020	Clare	Michigan	26035	19	2
6/2/2020	Clare	Michigan	26035	19	2
6/3/2020	Clare	Michigan	26035	19	2
6/4/2020	Clare	Michigan	26035	19	2
6/5/2020	Clare	Michigan	26035	21	2
6/6/2020	Clare	Michigan	26035	22	2
6/7/2020	Clare	Michigan	26035	22	2
6/8/2020	Clare	Michigan	26035	23	2
6/9/2020	Clare	Michigan	26035	23	2
6/10/2020	Clare	Michigan	26035	24	2
6/11/2020	Clare	Michigan	26035	24	2
6/12/2020	Clare	Michigan	26035	24	2
6/13/2020	Clare	Michigan	26035	24	2
6/14/2020	Clare	Michigan	26035	25	2
6/15/2020	Clare	Michigan	26035	25	2
6/16/2020	Clare	Michigan	26035	25	2
6/17/2020	Clare	Michigan	26035	25	2
6/18/2020	Clare	Michigan	26035	25	2
6/19/2020	Clare	Michigan	26035	26	2
6/20/2020	Clare	Michigan	26035	26	2
6/21/2020	Clare	Michigan	26035	27	2
6/22/2020	Clare	Michigan	26035	27	2
6/23/2020	Clare	Michigan	26035	27	2
6/24/2020	Clare	Michigan	26035	27	2
6/25/2020	Clare	Michigan	26035	27	3
6/26/2020	Clare	Michigan	26035	27	3
6/27/2020	Clare	Michigan	26035	27	3
6/28/2020	Clare	Michigan	26035	27	3
6/29/2020	Clare	Michigan	26035	27	3
6/30/2020	Clare	Michigan	26035	28	3
7/1/2020	Clare	Michigan	26035	28	3
7/2/2020	Clare	Michigan	26035	29	3
7/3/2020	Clare	Michigan	26035	30	3
7/4/2020	Clare	Michigan	26035	31	3
7/5/2020	Clare	Michigan	26035	31	3
7/6/2020	Clare	Michigan	26035	31	3
7/7/2020	Clare	Michigan	26035	30	3
7/8/2020	Clare	Michigan	26035	32	3
3/18/2020	Clark	Ohio	39023	1	0
3/19/2020	Clark	Ohio	39023	1	0
3/20/2020	Clark	Ohio	39023	1	0
3/21/2020	Clark	Ohio	39023	1	0
3/22/2020	Clark	Ohio	39023	1	0
3/23/2020	Clark	Ohio	39023	1	0
3/24/2020	Clark	Ohio	39023	2	0
3/25/2020	Clark	Ohio	39023	2	0
3/26/2020	Clark	Ohio	39023	2	0
3/27/2020	Clark	Ohio	39023	2	0
3/28/2020	Clark	Ohio	39023	2	0
3/29/2020	Clark	Ohio	39023	7	0
3/30/2020	Clark	Ohio	39023	6	0
3/31/2020	Clark	Ohio	39023	6	0
4/1/2020	Clark	Ohio	39023	6	0
4/2/2020	Clark	Ohio	39023	7	0
4/3/2020	Clark	Ohio	39023	7	0
4/4/2020	Clark	Ohio	39023	7	0
4/5/2020	Clark	Ohio	39023	8	0
4/6/2020	Clark	Ohio	39023	10	0
4/7/2020	Clark	Ohio	39023	11	0
4/8/2020	Clark	Ohio	39023	13	0
4/9/2020	Clark	Ohio	39023	14	0
4/10/2020	Clark	Ohio	39023	14	0
4/11/2020	Clark	Ohio	39023	18	0
4/12/2020	Clark	Ohio	39023	20	0
4/13/2020	Clark	Ohio	39023	20	0
4/14/2020	Clark	Ohio	39023	20	0
4/15/2020	Clark	Ohio	39023	21	0
4/16/2020	Clark	Ohio	39023	23	0
4/17/2020	Clark	Ohio	39023	25	0
4/18/2020	Clark	Ohio	39023	26	0
4/19/2020	Clark	Ohio	39023	25	0
4/20/2020	Clark	Ohio	39023	26	0
4/21/2020	Clark	Ohio	39023	28	0
4/22/2020	Clark	Ohio	39023	28	0
4/23/2020	Clark	Ohio	39023	29	1
4/24/2020	Clark	Ohio	39023	30	1
4/25/2020	Clark	Ohio	39023	32	1
4/26/2020	Clark	Ohio	39023	33	2
4/27/2020	Clark	Ohio	39023	43	2
4/28/2020	Clark	Ohio	39023	48	2
4/29/2020	Clark	Ohio	39023	51	2
4/30/2020	Clark	Ohio	39023	57	2
5/1/2020	Clark	Ohio	39023	57	2
5/2/2020	Clark	Ohio	39023	63	2
5/3/2020	Clark	Ohio	39023	67	2
5/4/2020	Clark	Ohio	39023	70	2
5/5/2020	Clark	Ohio	39023	69	2
5/6/2020	Clark	Ohio	39023	71	2
5/7/2020	Clark	Ohio	39023	74	2
5/8/2020	Clark	Ohio	39023	80	2
5/9/2020	Clark	Ohio	39023	90	3
5/10/2020	Clark	Ohio	39023	93	3
5/11/2020	Clark	Ohio	39023	98	3
5/12/2020	Clark	Ohio	39023	104	3
5/13/2020	Clark	Ohio	39023	114	3
5/14/2020	Clark	Ohio	39023	122	3
5/15/2020	Clark	Ohio	39023	131	3
5/16/2020	Clark	Ohio	39023	138	3
5/17/2020	Clark	Ohio	39023	139	3
5/18/2020	Clark	Ohio	39023	148	3
5/19/2020	Clark	Ohio	39023	155	4
5/20/2020	Clark	Ohio	39023	166	4
5/21/2020	Clark	Ohio	39023	178	4
5/22/2020	Clark	Ohio	39023	184	5
5/23/2020	Clark	Ohio	39023	195	6
5/24/2020	Clark	Ohio	39023	206	6
5/25/2020	Clark	Ohio	39023	223	6
5/26/2020	Clark	Ohio	39023	225	6
5/27/2020	Clark	Ohio	39023	231	6
5/28/2020	Clark	Ohio	39023	234	5
5/29/2020	Clark	Ohio	39023	252	6
5/30/2020	Clark	Ohio	39023	277	6
5/31/2020	Clark	Ohio	39023	285	6
6/1/2020	Clark	Ohio	39023	295	6
6/2/2020	Clark	Ohio	39023	298	7
6/3/2020	Clark	Ohio	39023	306	7
6/4/2020	Clark	Ohio	39023	313	7
6/5/2020	Clark	Ohio	39023	323	7
6/6/2020	Clark	Ohio	39023	336	8
6/7/2020	Clark	Ohio	39023	355	8
6/8/2020	Clark	Ohio	39023	371	8
6/9/2020	Clark	Ohio	39023	377	8
6/10/2020	Clark	Ohio	39023	384	8
6/11/2020	Clark	Ohio	39023	394	8
6/12/2020	Clark	Ohio	39023	400	8
6/13/2020	Clark	Ohio	39023	403	8
6/14/2020	Clark	Ohio	39023	409	8
6/15/2020	Clark	Ohio	39023	425	8
6/16/2020	Clark	Ohio	39023	460	8
6/17/2020	Clark	Ohio	39023	502	8
6/18/2020	Clark	Ohio	39023	568	8
6/19/2020	Clark	Ohio	39023	606	8
6/20/2020	Clark	Ohio	39023	639	8
6/21/2020	Clark	Ohio	39023	653	8
6/22/2020	Clark	Ohio	39023	670	8
6/23/2020	Clark	Ohio	39023	688	8
6/24/2020	Clark	Ohio	39023	697	8
6/25/2020	Clark	Ohio	39023	703	8
6/26/2020	Clark	Ohio	39023	712	8
6/27/2020	Clark	Ohio	39023	722	8
6/28/2020	Clark	Ohio	39023	727	8
6/29/2020	Clark	Ohio	39023	728	8
6/30/2020	Clark	Ohio	39023	729	8
7/1/2020	Clark	Ohio	39023	739	9
7/2/2020	Clark	Ohio	39023	739	9
7/3/2020	Clark	Ohio	39023	761	9
7/4/2020	Clark	Ohio	39023	765	9
7/5/2020	Clark	Ohio	39023	765	9
7/6/2020	Clark	Ohio	39023	766	9
7/7/2020	Clark	Ohio	39023	772	9
7/8/2020	Clark	Ohio	39023	780	9
3/21/2020	Clermont	Ohio	39025	2	0
3/22/2020	Clermont	Ohio	39025	5	0
3/23/2020	Clermont	Ohio	39025	5	0
3/24/2020	Clermont	Ohio	39025	5	0
3/25/2020	Clermont	Ohio	39025	5	0
3/26/2020	Clermont	Ohio	39025	6	0
3/27/2020	Clermont	Ohio	39025	6	0
3/28/2020	Clermont	Ohio	39025	8	0
3/29/2020	Clermont	Ohio	39025	8	0
3/30/2020	Clermont	Ohio	39025	9	0
3/31/2020	Clermont	Ohio	39025	10	0
4/1/2020	Clermont	Ohio	39025	11	0
4/2/2020	Clermont	Ohio	39025	14	0
4/3/2020	Clermont	Ohio	39025	16	1
4/4/2020	Clermont	Ohio	39025	20	1
4/5/2020	Clermont	Ohio	39025	21	1
4/6/2020	Clermont	Ohio	39025	27	1
4/7/2020	Clermont	Ohio	39025	22	1
4/8/2020	Clermont	Ohio	39025	27	1
4/9/2020	Clermont	Ohio	39025	33	1
4/10/2020	Clermont	Ohio	39025	36	1
4/11/2020	Clermont	Ohio	39025	41	1
4/12/2020	Clermont	Ohio	39025	41	1
4/13/2020	Clermont	Ohio	39025	39	1
4/14/2020	Clermont	Ohio	39025	44	1
4/15/2020	Clermont	Ohio	39025	49	1
